label_id_long;label_id;parent_id;segment_description;label_name;
21605000000;21605;216;interest in music and music genres;Interest  Music and Audio  Children's Music;
21606000000;21606;216;interest in music and music genres;Interest  Music and Audio  Classic Hits;
21607000000;21607;216;interest in music and music genres;Interest  Music and Audio  Classical Music;
21608000000;21608;216;interest in music and music genres;Interest  Music and Audio  College Radio;
21609000000;21609;216;interest in music and music genres;Interest  Music and Audio  Comedy (Music and Audio);
21610000000;21610;216;interest in music and music genres;Interest  Music and Audio  Contemporary Hits/Pop/Top 40;
21611000000;21611;216;interest in music and music genres;Interest  Music and Audio  Country Music;
21612000000;21612;216;interest in music and music genres;Interest  Music and Audio  Dance and Electronic Music;
21613000000;21613;216;interest in music and music genres;Interest  Music and Audio  Gospel Music;
21614000000;21614;216;interest in music and music genres;Interest  Music and Audio  Hip Hop Music;
21615000000;21615;216;interest in music and music genres;Interest  Music and Audio  Inspirational/New Age Music;
21616000000;21616;216;interest in music and music genres;Interest  Music and Audio  Jazz;
21617000000;21617;216;interest in music and music genres;Interest  Music and Audio  Oldies/Adult Standards;
21618000000;21618;216;interest in music and music genres;Interest  Music and Audio  Podcast;
21619000000;21619;216;interest in music and music genres;Interest  Music and Audio  R&B/Soul/Funk;
21620000000;21620;216;interest in music and music genres;Interest  Music and Audio  Reggae;
21621000000;21621;216;interest in music and music genres;Interest  Music and Audio  Religious (Music and Audio);
21622000000;21622;216;interest in music and music genres;Interest  Music and Audio  Rock Music;
51622010000;5162201;51622;interest in music and music genres;Interest  Music and Audio  Rock Music  Album-oriented Rock;
21622020000;2162202;21622;interest in music and music genres;Interest  Music and Audio  Rock Music  Alternative Rock;
21622030000;2162203;21622;interest in music and music genres;Interest  Music and Audio  Rock Music  Classic Rock;
21622040000;2162204;21622;interest in music and music genres;Interest  Music and Audio  Rock Music  Hard Rock;
21622050000;2162205;21622;interest in music and music genres;Interest  Music and Audio  Rock Music  Soft Rock;
21623000000;21623;216;interest in music and music genres;Interest  Music and Audio  Songwriters/Folk;
21624000000;21624;216;interest in music and music genres;Interest  Music and Audio  Soundtracks TV and Showtunes;
21625000000;21625;216;interest in music and music genres;Interest  Music and Audio  Sports Radio;
21626000000;21626;216;interest in music and music genres;Interest  Music and Audio  Talk Radio;
21626010000;2162601;21626;interest in music and music genres;Interest  Music and Audio  Talk Radio  Business News Radio;
21626020000;2162602;21626;interest in music and music genres;Interest  Music and Audio  Talk Radio  Educational Radio;
21626030000;2162603;21626;interest in music and music genres;Interest  Music and Audio  Talk Radio  News Radio;
21626040000;2162604;21626;interest in music and music genres;Interest  Music and Audio  Talk Radio  News/Talk Radio;
21626050000;2162605;21626;interest in music and music genres;Interest  Music and Audio  Talk Radio  Public Radio;
21627000000;21627;216;interest in music and music genres;Interest  Music and Audio  Urban Contemporary Music;
21628000000;21628;216;interest in music and music genres;Interest  Music and Audio  Variety (Music and Audio);
21629000000;21629;216;interest in music and music genres;Interest  Music and Audio  World/International Music;
21700000000;217;2;interest in new and politic topics;Interest  News and Politics;
21701000000;21701;217;interest in new and politic topics;Interest  News and Politics  Celebrity;
21702000000;21702;217;interest in new and politic topics;Interest  News and Politics  Crime;
21703000000;21703;217;interest in new and politic topics;Interest  News and Politics  Disasters;
21704000000;21704;217;interest in new and politic topics;Interest  News and Politics  International News;
21705000000;21705;217;interest in new and politic topics;Interest  News and Politics  Law;
21706000000;21706;217;interest in new and politic topics;Interest  News and Politics  Local News;
21707000000;21707;217;interest in new and politic topics;Interest  News and Politics  National News;
21708000000;21708;217;interest in new and politic topics;Interest  News and Politics  Politics;
21708010000;2170801;21708;interest in new and politic topics;Interest  News and Politics  Politics  Elections;
2170820000;217082;2170;interest in new and politic topics;Interest  News and Politics  Politics  Political Issues;
21708030000;2170803;21708;interest in new and politic topics;Interest  News and Politics  Politics  War and Conflicts;
21709000000;21709;217;interest in new and politic topics;Interest  News and Politics  Weather;
21800000000;218;2;interest in personal finance;Interest  Personal Finance;
21801000000;21801;218;interest in personal finance;Interest  Personal Finance  Frugal Living;
21802000000;21802;218;interest in personal finance;Interest  Personal Finance  Insurance;
21803000000;21803;218;interest in personal finance;Interest  Personal Finance  Personal Debt;
21804000000;21804;218;interest in personal finance;Interest  Personal Finance  Personal Investing;
21805000000;21805;218;interest in personal finance;Interest  Personal Finance  Personal Taxes;
21806000000;21806;218;interest in personal finance;Interest  Personal Finance  Retirement Planning;
21900000000;219;2;interest in pets and animals;Interest  Pets;
21901000000;21901;219;interest in pets and animals;Interest  Pets  Birds;
21902000000;21902;219;interest in pets and animals;Interest  Pets  Cats;
21903000000;21903;219;interest in pets and animals;Interest  Pets  Dogs;
21904000000;21904;219;interest in pets and animals;Interest  Pets  Fish and Aquariums;
21905000000;21905;219;interest in pets and animals;Interest  Pets  Horses and Equine;
21906000000;21906;219;interest in pets and animals;Interest  Pets  Large Animals;
21907000000;21907;219;interest in pets and animals;Interest  Pets  Pet Adoptions;
21908000000;21908;219;interest in pets and animals;Interest  Pets  Reptiles;
22000000000;220;2;interest in pop culture;Interest  Pop Culture;
22100000000;221;2;interest in real estate and related fittings;Interest  Real Estate;
22101000000;22101;221;interest in real estate and related fittings;Interest  Real Estate  Apartments;
22102000000;22102;221;interest in real estate and related fittings;Interest  Real Estate  Developmental Sites;
22103000000;22103;221;interest in real estate and related fittings;Interest  Real Estate  Heating;
22103010000;2210301;22103;interest in real estate and related fittings;Interest  Real Estate  Heating  Coal;
22103020000;2210302;22103;interest in real estate and related fittings;Interest  Real Estate  Heating  District heating;
22103030000;2210303;22103;interest in real estate and related fittings;Interest  Real Estate  Heating  Electricity;
22103040000;2210304;22103;interest in real estate and related fittings;Interest  Real Estate  Heating  Fuel oil;
22103050000;2210305;22103;interest in real estate and related fittings;Interest  Real Estate  Heating  Gas;
22103060000;2210306;22103;interest in real estate and related fittings;Interest  Real Estate  Heating  Geothermal energy;
22103070000;2210307;22103;interest in real estate and related fittings;Interest  Real Estate  Heating  Heat pump;
22103080000;2210308;22103;interest in real estate and related fittings;Interest  Real Estate  Heating  Solar energy;
22103090000;2210309;22103;interest in real estate and related fittings;Interest  Real Estate  Heating  Wood pellets;
22104000000;22104;221;interest in real estate and related fittings;Interest  Real Estate  Hotel Properties;
22105000000;22105;221;interest in real estate and related fittings;Interest  Real Estate  Houses;
22106000000;22106;221;interest in real estate and related fittings;Interest  Real Estate  Industrial Property;
22107000000;22107;221;interest in real estate and related fittings;Interest  Real Estate  Land and Farms;
22108000000;22108;221;interest in real estate and related fittings;Interest  Real Estate  Moving;
22109000000;22109;221;interest in real estate and related fittings;Interest  Real Estate  Office Property;
22110000000;22110;221;interest in real estate and related fittings;Interest  Real Estate  Real Estate Buying and Selling;
22111000000;22111;221;interest in real estate and related fittings;Interest  Real Estate  Real Estate Renting and Leasing;
